Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","1103513","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","1123868","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","1293904","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","1269163","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","1110795","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","1280107","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","1202136","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","42359","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","41204","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","37857","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","37650","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","53606","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","56123","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","57571","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","66734","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","93004","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2024","2024","1000 USD","110663","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","1960","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","2988","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","4094","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","1655","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","1717","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","1902","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","2104","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","3906","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","2514","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2024","2024","1000 USD","1401","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","12222","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","15827","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","17474","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","18112","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","18824","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","20578","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","19108","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","19108","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","19108","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","19108","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","19108","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","1340","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","1367","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","1378","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","1349","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","1305","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","1257","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","1204","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","1119","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","1119","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","1119","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","1119","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","5604","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","4337","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","5126","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","3610","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","9704","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","7149","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","7619","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","3238","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","3603","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","3933","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","4321","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","122643","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","107097","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","111799","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","83629","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","98285","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","85908","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","75232","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","82626","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","62560","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","41647","E","Estimated value"
"QV","Value of Agricultural Production","188","Costa Rica","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","35133","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","268040","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","404425","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","381168","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","404030","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","415840","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","434553","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","463439","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","449186","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","472751","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","558245","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","646709","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","1093078","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","1146030","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","1093865","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","1128465","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","1068233","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","1002820","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","788425","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","883077","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","906771","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","1070711","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","1267462","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","127","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","156","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","218","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","159","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","177","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","185","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","173","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","178","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","179","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","177","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2024","2024","1000 USD","178","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","285647","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","238506","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","300649","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","217642","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","48196","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","72036","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","89508","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","76192","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","111096","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","129880","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","165903","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","117718","E","Estimated value"
"QV","Value of Agricultural Production","196","Cyprus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","1426","E","Estimated value"
"QV","Value of Agricultural Production","196","Cyprus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","11343","E","Estimated value"
"QV","Value of Agricultural Production","196","Cyprus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","2214","E","Estimated value"
"QV","Value of Agricultural Production","196","Cyprus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","5323","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","143747","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","76466","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","146084","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","101580","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","5993","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","7354","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","10164","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","13449","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","1009582","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","978403","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","1011866","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","875250","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","940814","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","918176","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","767048","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","882539","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","14270","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","13510","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","16528","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","17457","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","17724","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","19771","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","20283","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","21709","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","24922","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","32384","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","36277","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","298905","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","301023","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","312863","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","330511","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","352495","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","335774","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","341358","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","367520","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","367413","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","338015","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","349847","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","597194","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","670897","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","390719","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","514260","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","474168","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","529896","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","467270","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","608533","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","587678","E","Estimated value"
"QV","Value of Agricultural Production","218","Ecuador","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","506123","E","Estimated value"
